time,temperature_2m (°F),relative_humidity_2m (%),precipitation (inch),rain (inch),snowfall (inch),snow_depth (ft),et0_fao_evapotranspiration (inch)
2023-04-14T21:00,28.1,56,0.000,0.000,0.000,0.755,0.000
2023-04-14T22:00,22.6,62,0.000,0.000,0.000,0.755,0.000
2023-04-14T23:00,20.7,65,0.000,0.000,0.000,0.755,0.000
2023-04-15T00:00,22.1,66,0.000,0.000,0.000,0.755,0.000
2023-04-15T01:00,20.5,65,0.000,0.000,0.000,0.755,0.000
2023-04-15T02:00,19.1,62,0.000,0.000,0.000,0.755,0.000
2023-04-15T03:00,18.0,60,0.000,0.000,0.000,0.755,0.000
2023-04-15T04:00,18.7,59,0.000,0.000,0.000,0.755,0.000
2023-04-15T05:00,17.6,59,0.000,0.000,0.000,0.755,0.000
2023-04-15T06:00,19.1,57,0.000,0.000,0.000,0.755,0.000
2023-04-15T07:00,21.5,55,0.000,0.000,0.000,0.755,0.001
2023-04-15T08:00,27.5,51,0.000,0.000,0.000,0.755,0.002
2023-04-15T09:00,31.8,46,0.000,0.000,0.000,0.755,0.004
2023-04-15T10:00,36.5,42,0.000,0.000,0.000,0.755,0.006
2023-04-15T11:00,40.1,38,0.000,0.000,0.000,0.755,0.008
2023-04-15T12:00,43.0,36,0.000,0.000,0.000,0.755,0.009
2023-04-15T13:00,42.7,39,0.000,0.000,0.000,0.722,0.008
2023-04-15T14:00,35.0,63,0.004,0.000,0.028,0.722,0.005
2023-04-15T15:00,33.4,72,0.016,0.000,0.110,0.755,0.004
2023-04-15T16:00,30.7,75,0.016,0.000,0.110,0.755,0.002
2023-04-15T17:00,29.8,70,0.004,0.000,0.028,0.755,0.002
2023-04-15T18:00,29.2,66,0.004,0.000,0.028,0.755,0.002
2023-04-15T19:00,27.4,63,0.004,0.000,0.028,0.787,0.002
2023-04-15T20:00,24.8,67,0.000,0.000,0.000,0.787,0.001
2023-04-15T21:00,22.1,62,0.000,0.000,0.000,0.787,0.001
2023-04-15T22:00,18.6,69,0.000,0.000,0.000,0.787,0.000
2023-04-15T23:00,16.1,76,0.000,0.000,0.000,0.787,0.000
2023-04-16T00:00,15.4,78,0.000,0.000,0.000,0.787,0.000
2023-04-16T01:00,15.9,77,0.000,0.000,0.000,0.787,0.000
2023-04-16T02:00,14.6,81,0.000,0.000,0.000,0.787,0.000
2023-04-16T03:00,14.5,81,0.000,0.000,0.000,0.787,0.000
2023-04-16T04:00,13.9,78,0.000,0.000,0.000,0.787,0.000
2023-04-16T05:00,13.6,77,0.000,0.000,0.000,0.787,0.000
2023-04-16T06:00,12.2,79,0.000,0.000,0.000,0.787,0.000
2023-04-16T07:00,12.1,79,0.000,0.000,0.000,0.787,0.000
2023-04-16T08:00,14.6,71,0.000,0.000,0.000,0.787,0.001
2023-04-16T09:00,16.1,66,0.000,0.000,0.000,0.787,0.002
2023-04-16T10:00,17.4,63,0.000,0.000,0.000,0.787,0.003
2023-04-16T11:00,19.5,57,0.000,0.000,0.000,0.787,0.004
2023-04-16T12:00,21.5,53,0.000,0.000,0.000,0.787,0.006
2023-04-16T13:00,23.8,49,0.000,0.000,0.000,0.787,0.007
2023-04-16T14:00,26.1,44,0.000,0.000,0.000,0.787,0.009
2023-04-16T15:00,27.9,35,0.000,0.000,0.000,0.755,0.009
2023-04-16T16:00,28.4,36,0.000,0.000,0.000,0.755,0.008
2023-04-16T17:00,28.2,40,0.000,0.000,0.000,0.755,0.006
2023-04-16T18:00,26.6,44,0.000,0.000,0.000,0.755,0.004
2023-04-16T19:00,20.7,57,0.000,0.000,0.000,0.755,0.002
2023-04-16T20:00,19.1,57,0.000,0.000,0.000,0.755,0.001
2023-04-16T21:00,21.5,48,0.000,0.000,0.000,0.755,0.000
2023-04-16T22:00,20.7,49,0.000,0.000,0.000,0.755,0.000
2023-04-16T23:00,19.3,52,0.000,0.000,0.000,0.755,0.000
2023-04-17T00:00,17.4,55,0.000,0.000,0.000,0.755,0.000
2023-04-17T01:00,16.7,57,0.000,0.000,0.000,0.755,0.000
2023-04-17T02:00,16.7,57,0.000,0.000,0.000,0.755,0.000
2023-04-17T03:00,15.6,57,0.000,0.000,0.000,0.755,0.000
2023-04-17T04:00,15.5,56,0.000,0.000,0.000,0.755,0.000
2023-04-17T05:00,15.7,56,0.000,0.000,0.000,0.755,0.000
2023-04-17T06:00,14.7,56,0.000,0.000,0.000,0.755,0.000
2023-04-17T07:00,16.2,53,0.000,0.000,0.000,0.755,0.000
2023-04-17T08:00,17.6,57,0.000,0.000,0.000,0.755,0.001
2023-04-17T09:00,22.9,51,0.000,0.000,0.000,0.755,0.003
2023-04-17T10:00,26.8,44,0.000,0.000,0.000,0.755,0.005
2023-04-17T11:00,29.1,43,0.000,0.000,0.000,0.755,0.007
2023-04-17T12:00,30.0,40,0.000,0.000,0.000,0.755,0.008
2023-04-17T13:00,30.7,39,0.004,0.000,0.028,0.755,0.007
2023-04-17T14:00,31.1,39,0.004,0.000,0.028,0.755,0.007
2023-04-17T15:00,32.4,39,0.004,0.000,0.028,0.755,0.008
2023-04-17T16:00,32.8,39,0.000,0.000,0.000,0.755,0.007
2023-04-17T17:00,32.8,38,0.000,0.000,0.000,0.755,0.006
2023-04-17T18:00,31.8,41,0.000,0.000,0.000,0.755,0.004
2023-04-17T19:00,32.4,32,0.000,0.000,0.000,0.755,0.002
2023-04-17T20:00,28.5,41,0.000,0.000,0.000,0.755,0.001
2023-04-17T21:00,18.7,61,0.000,0.000,0.000,0.755,0.000
2023-04-17T22:00,20.0,59,0.000,0.000,0.000,0.755,0.000
2023-04-17T23:00,23.3,54,0.000,0.000,0.000,0.755,0.001
2023-04-18T00:00,21.3,56,0.000,0.000,0.000,0.755,0.000
2023-04-18T01:00,24.6,52,0.000,0.000,0.000,0.755,0.001
2023-04-18T02:00,25.4,54,0.000,0.000,0.000,0.755,0.001
2023-04-18T03:00,25.8,57,0.000,0.000,0.000,0.755,0.001
2023-04-18T04:00,25.5,58,0.000,0.000,0.000,0.755,0.001
2023-04-18T05:00,24.6,58,0.000,0.000,0.000,0.755,0.001
2023-04-18T06:00,23.9,58,0.000,0.000,0.000,0.755,0.001
2023-04-18T07:00,26.7,54,0.000,0.000,0.000,0.755,0.001
2023-04-18T08:00,28.5,56,0.000,0.000,0.000,0.755,0.002
2023-04-18T09:00,31.4,52,0.000,0.000,0.000,0.755,0.003
2023-04-18T10:00,33.6,56,0.000,0.000,0.000,0.755,0.003
2023-04-18T11:00,37.1,49,0.000,0.000,0.000,0.755,0.006
2023-04-18T12:00,38.6,46,0.000,0.000,0.000,0.755,0.008
2023-04-18T13:00,38.7,48,0.000,0.000,0.000,0.755,0.010
2023-04-18T14:00,37.5,50,0.000,0.000,0.000,0.755,0.008
2023-04-18T15:00,37.2,50,0.000,0.000,0.000,0.722,0.007
2023-04-18T16:00,37.0,49,0.000,0.000,0.000,0.722,0.007
2023-04-18T17:00,36.5,48,0.000,0.000,0.000,0.722,0.006
2023-04-18T18:00,34.8,50,0.000,0.000,0.000,0.722,0.005
2023-04-18T19:00,32.5,55,0.000,0.000,0.000,0.722,0.002
2023-04-18T20:00,31.0,61,0.000,0.000,0.000,0.722,0.001
2023-04-18T21:00,28.4,66,0.000,0.000,0.000,0.722,0.001
2023-04-18T22:00,27.9,67,0.004,0.000,0.028,0.722,0.001
2023-04-18T23:00,26.7,70,0.004,0.000,0.028,0.722,0.001
2023-04-19T00:00,25.5,75,0.004,0.000,0.028,0.722,0.000
2023-04-19T01:00,24.0,72,0.004,0.000,0.028,0.722,0.001
2023-04-19T02:00,22.4,64,0.004,0.000,0.028,0.722,0.001
2023-04-19T03:00,20.9,61,0.004,0.000,0.028,0.755,0.001
2023-04-19T04:00,19.6,58,0.000,0.000,0.000,0.755,0.001
2023-04-19T05:00,16.5,58,0.000,0.000,0.000,0.755,0.001
2023-04-19T06:00,11.2,65,0.000,0.000,0.000,0.755,0.000
2023-04-19T07:00,11.2,60,0.000,0.000,0.000,0.755,0.000
2023-04-19T08:00,18.3,53,0.000,0.000,0.000,0.755,0.002
2023-04-19T09:00,20.6,40,0.000,0.000,0.000,0.722,0.003
2023-04-19T10:00,22.9,34,0.000,0.000,0.000,0.722,0.005
2023-04-19T11:00,24.1,31,0.004,0.000,0.028,0.722,0.007
2023-04-19T12:00,25.2,29,0.004,0.000,0.028,0.722,0.007
2023-04-19T13:00,27.0,25,0.004,0.000,0.028,0.722,0.008
2023-04-19T14:00,28.2,26,0.000,0.000,0.000,0.722,0.008
2023-04-19T15:00,29.4,29,0.000,0.000,0.000,0.722,0.007
2023-04-19T16:00,30.0,29,0.000,0.000,0.000,0.722,0.007
2023-04-19T17:00,26.6,49,0.008,0.000,0.055,0.722,0.004
2023-04-19T18:00,26.4,44,0.004,0.000,0.028,0.722,0.003
2023-04-19T19:00,22.0,55,0.004,0.000,0.028,0.722,0.002
2023-04-19T20:00,18.4,58,0.000,0.000,0.000,0.722,0.001
2023-04-19T21:00,16.2,54,0.008,0.000,0.055,0.722,0.001
2023-04-19T22:00,14.4,51,0.004,0.000,0.028,0.722,0.001
2023-04-19T23:00,13.0,50,0.000,0.000,0.000,0.722,0.001
2023-04-20T00:00,11.7,48,0.000,0.000,0.000,0.722,0.001
2023-04-20T01:00,10.0,55,0.000,0.000,0.000,0.722,0.001
2023-04-20T02:00,10.5,59,0.000,0.000,0.000,0.722,0.000
2023-04-20T03:00,11.8,58,0.004,0.000,0.028,0.722,0.000
2023-04-20T04:00,10.8,59,0.000,0.000,0.000,0.755,0.000
2023-04-20T05:00,8.9,60,0.000,0.000,0.000,0.755,0.000
2023-04-20T06:00,7.3,58,0.000,0.000,0.000,0.755,0.001
2023-04-20T07:00,8.2,52,0.000,0.000,0.000,0.755,0.000
2023-04-20T08:00,14.3,39,0.000,0.000,0.000,0.755,0.002
2023-04-20T09:00,18.0,35,0.000,0.000,0.000,0.755,0.003
2023-04-20T10:00,20.4,31,0.000,0.000,0.000,0.755,0.005
2023-04-20T11:00,22.9,28,0.000,0.000,0.000,0.722,0.006
2023-04-20T12:00,25.1,25,0.000,0.000,0.000,0.722,0.008
2023-04-20T13:00,26.4,24,0.000,0.000,0.000,0.722,0.009
2023-04-20T14:00,27.7,21,0.000,0.000,0.000,0.722,0.009
2023-04-20T15:00,28.9,18,0.000,0.000,0.000,0.722,0.008
2023-04-20T16:00,28.9,18,0.000,0.000,0.000,0.722,0.007
2023-04-20T17:00,28.1,21,0.000,0.000,0.000,0.722,0.005
2023-04-20T18:00,28.0,23,0.000,0.000,0.000,0.722,0.004
2023-04-20T19:00,27.0,26,0.000,0.000,0.000,0.722,0.002
2023-04-20T20:00,23.6,32,0.000,0.000,0.000,0.722,0.001
2023-04-20T21:00,21.0,39,0.000,0.000,0.000,0.722,0.000
2023-04-20T22:00,19.6,43,0.000,0.000,0.000,0.722,0.000
2023-04-20T23:00,20.0,42,0.000,0.000,0.000,0.722,0.000
2023-04-21T00:00,19.8,43,0.000,0.000,0.000,0.722,0.000
2023-04-21T01:00,19.9,43,0.000,0.000,0.000,0.722,0.000
2023-04-21T02:00,19.8,43,0.000,0.000,0.000,0.722,0.000
2023-04-21T03:00,19.7,43,0.000,0.000,0.000,0.722,0.000
2023-04-21T04:00,19.9,42,0.000,0.000,0.000,0.722,0.000
2023-04-21T05:00,19.7,42,0.000,0.000,0.000,0.722,0.001
2023-04-21T06:00,19.6,43,0.000,0.000,0.000,0.722,0.001
2023-04-21T07:00,21.1,41,0.000,0.000,0.000,0.722,0.001
2023-04-21T08:00,22.3,41,0.000,0.000,0.000,0.722,0.002
2023-04-21T09:00,26.1,37,0.000,0.000,0.000,0.722,0.004
2023-04-21T10:00,28.7,34,0.000,0.000,0.000,0.722,0.006
2023-04-21T11:00,31.0,29,0.000,0.000,0.000,0.722,0.008
2023-04-21T12:00,31.1,28,0.000,0.000,0.000,0.722,0.006
2023-04-21T13:00,31.6,26,0.000,0.000,0.000,0.722,0.006
2023-04-21T14:00,33.3,24,0.000,0.000,0.000,0.722,0.008
2023-04-21T15:00,33.5,24,0.000,0.000,0.000,0.722,0.008
2023-04-21T16:00,32.5,23,0.004,0.004,0.000,0.722,0.007
2023-04-21T17:00,33.0,23,0.000,0.000,0.000,0.722,0.006
2023-04-21T18:00,32.4,25,0.000,0.000,0.000,0.722,0.005
2023-04-21T19:00,30.7,30,0.000,0.000,0.000,0.722,0.003
2023-04-21T20:00,25.5,42,0.000,0.000,0.000,0.722,0.001
2023-04-21T21:00,22.5,59,0.000,0.000,0.000,0.722,0.001
2023-04-21T22:00,21.4,51,0.000,0.000,0.000,0.722,0.000
2023-04-21T23:00,20.6,50,0.000,0.000,0.000,0.722,0.000
2023-04-22T00:00,20.1,50,0.000,0.000,0.000,0.722,0.000
2023-04-22T01:00,19.8,50,0.000,0.000,0.000,0.722,0.000
2023-04-22T02:00,19.0,51,0.000,0.000,0.000,0.722,0.000
2023-04-22T03:00,18.2,51,0.000,0.000,0.000,0.722,0.000
2023-04-22T04:00,17.8,49,0.000,0.000,0.000,0.722,0.000
2023-04-22T05:00,18.5,46,0.000,0.000,0.000,0.722,0.001
2023-04-22T06:00,18.5,44,0.000,0.000,0.000,0.722,0.001
2023-04-22T07:00,21.4,38,0.000,0.000,0.000,0.722,0.001
2023-04-22T08:00,23.4,36,0.000,0.000,0.000,0.722,0.002
2023-04-22T09:00,29.4,30,0.000,0.000,0.000,0.722,0.005
2023-04-22T10:00,32.9,32,0.000,0.000,0.000,0.722,0.007
2023-04-22T11:00,35.3,31,0.000,0.000,0.000,0.722,0.008
2023-04-22T12:00,37.8,27,0.000,0.000,0.000,0.722,0.010
2023-04-22T13:00,39.1,23,0.000,0.000,0.000,0.722,0.011
2023-04-22T14:00,38.4,23,0.000,0.000,0.000,0.722,0.010
2023-04-22T15:00,38.3,20,0.000,0.000,0.000,0.722,0.008
2023-04-22T16:00,38.7,20,0.000,0.000,0.000,0.722,0.008
2023-04-22T17:00,38.3,21,0.000,0.000,0.000,0.722,0.007
2023-04-22T18:00,37.9,23,0.000,0.000,0.000,0.722,0.006
2023-04-22T19:00,35.8,26,0.000,0.000,0.000,0.722,0.003
2023-04-22T20:00,26.1,53,0.000,0.000,0.000,0.689,0.001
2023-04-22T21:00,28.2,44,0.000,0.000,0.000,0.689,0.001
2023-04-22T22:00,26.4,46,0.000,0.000,0.000,0.689,0.001
2023-04-22T23:00,25.3,46,0.000,0.000,0.000,0.689,0.001
2023-04-23T00:00,25.4,45,0.000,0.000,0.000,0.689,0.001
2023-04-23T01:00,25.4,43,0.000,0.000,0.000,0.689,0.001
2023-04-23T02:00,25.7,40,0.000,0.000,0.000,0.689,0.001
2023-04-23T03:00,24.5,44,0.000,0.000,0.000,0.689,0.001
2023-04-23T04:00,25.3,43,0.000,0.000,0.000,0.689,0.001
2023-04-23T05:00,25.1,46,0.000,0.000,0.000,0.689,0.001
2023-04-23T06:00,24.9,52,0.000,0.000,0.000,0.689,0.001
2023-04-23T07:00,27.5,57,0.000,0.000,0.000,0.689,0.001
2023-04-23T08:00,28.3,74,0.000,0.000,0.000,0.689,0.002
2023-04-23T09:00,28.8,71,0.000,0.000,0.000,0.689,0.002
2023-04-23T10:00,30.7,59,0.000,0.000,0.000,0.689,0.004
2023-04-23T11:00,34.1,42,0.000,0.000,0.000,0.689,0.008
2023-04-23T12:00,36.6,31,0.000,0.000,0.000,0.689,0.010
2023-04-23T13:00,37.8,20,0.000,0.000,0.000,0.689,0.012
2023-04-23T14:00,38.5,18,0.000,0.000,0.000,0.689,0.012
2023-04-23T15:00,38.7,18,0.000,0.000,0.000,0.689,0.011
2023-04-23T16:00,38.5,18,0.000,0.000,0.000,0.689,0.010
2023-04-23T17:00,37.7,19,0.000,0.000,0.000,0.689,0.008
2023-04-23T18:00,36.6,19,0.000,0.000,0.000,0.689,0.006
2023-04-23T19:00,34.0,25,0.000,0.000,0.000,0.689,0.003
2023-04-23T20:00,25.7,53,0.000,0.000,0.000,0.689,0.001
2023-04-23T21:00,26.4,48,0.000,0.000,0.000,0.689,0.001
2023-04-23T22:00,25.3,48,0.000,0.000,0.000,0.689,0.000
2023-04-23T23:00,23.6,52,0.000,0.000,0.000,0.689,0.000
2023-04-24T00:00,22.1,65,0.000,0.000,0.000,0.689,0.000
2023-04-24T01:00,23.1,43,0.000,0.000,0.000,0.689,0.000
2023-04-24T02:00,22.3,45,0.000,0.000,0.000,0.689,0.000
2023-04-24T03:00,21.9,46,0.000,0.000,0.000,0.689,0.000
2023-04-24T04:00,21.3,53,0.000,0.000,0.000,0.689,0.000
2023-04-24T05:00,20.5,64,0.000,0.000,0.000,0.689,0.000
2023-04-24T06:00,20.3,50,0.000,0.000,0.000,0.689,0.001
2023-04-24T07:00,22.6,44,0.000,0.000,0.000,0.689,0.001
2023-04-24T08:00,25.3,39,0.000,0.000,0.000,0.689,0.002
2023-04-24T09:00,31.3,31,0.000,0.000,0.000,0.689,0.005
2023-04-24T10:00,34.7,25,0.000,0.000,0.000,0.689,0.008
2023-04-24T11:00,38.0,20,0.000,0.000,0.000,0.689,0.010
2023-04-24T12:00,41.0,16,0.000,0.000,0.000,0.689,0.012
2023-04-24T13:00,43.5,12,0.000,0.000,0.000,0.689,0.014
2023-04-24T14:00,45.3,11,0.000,0.000,0.000,0.689,0.014
2023-04-24T15:00,46.4,10,0.000,0.000,0.000,0.656,0.014
2023-04-24T16:00,46.7,10,0.000,0.000,0.000,0.656,0.012
2023-04-24T17:00,46.4,12,0.000,0.000,0.000,0.656,0.009
2023-04-24T18:00,45.4,14,0.000,0.000,0.000,0.656,0.006
2023-04-24T19:00,43.7,17,0.000,0.000,0.000,0.656,0.003
2023-04-24T20:00,40.9,24,0.000,0.000,0.000,0.656,0.001
2023-04-24T21:00,36.6,34,0.000,0.000,0.000,0.656,0.001
2023-04-24T22:00,32.7,42,0.000,0.000,0.000,0.656,0.001
2023-04-24T23:00,30.5,46,0.000,0.000,0.000,0.656,0.001
2023-04-25T00:00,28.3,49,0.000,0.000,0.000,0.656,0.001
2023-04-25T01:00,26.2,53,0.000,0.000,0.000,0.656,0.001
2023-04-25T02:00,25.1,57,0.000,0.000,0.000,0.656,0.000
2023-04-25T03:00,24.5,60,0.000,0.000,0.000,0.656,0.001
2023-04-25T04:00,24.7,60,0.000,0.000,0.000,0.656,0.001
2023-04-25T05:00,24.7,59,0.000,0.000,0.000,0.656,0.001
2023-04-25T06:00,24.6,57,0.000,0.000,0.000,0.656,0.001
2023-04-25T07:00,27.6,50,0.000,0.000,0.000,0.656,0.002
2023-04-25T08:00,31.8,38,0.000,0.000,0.000,0.656,0.003
2023-04-25T09:00,37.5,29,0.000,0.000,0.000,0.656,0.006
2023-04-25T10:00,42.6,23,0.000,0.000,0.000,0.656,0.009
2023-04-25T11:00,46.8,19,0.000,0.000,0.000,0.656,0.011
2023-04-25T12:00,49.8,17,0.000,0.000,0.000,0.656,0.012
2023-04-25T13:00,51.8,15,0.000,0.000,0.000,0.656,0.012
2023-04-25T14:00,54.1,14,0.000,0.000,0.000,0.623,0.014
2023-04-25T15:00,55.6,15,0.000,0.000,0.000,0.623,0.014
2023-04-25T16:00,54.8,18,0.000,0.000,0.000,0.623,0.011
2023-04-25T17:00,52.8,22,0.000,0.000,0.000,0.623,0.008
2023-04-25T18:00,50.8,28,0.000,0.000,0.000,0.623,0.006
2023-04-25T19:00,45.0,44,0.000,0.000,0.000,0.591,0.003
2023-04-25T20:00,45.2,33,0.000,0.000,0.000,0.591,0.002
2023-04-25T21:00,43.4,32,0.000,0.000,0.000,0.591,0.002
2023-04-25T22:00,42.7,33,0.000,0.000,0.000,0.591,0.000
2023-04-25T23:00,41.6,34,0.000,0.000,0.000,0.591,0.000
2023-04-26T00:00,37.0,55,0.000,0.000,0.000,0.591,0.000
2023-04-26T01:00,36.0,50,0.000,0.000,0.000,0.591,0.001
2023-04-26T02:00,35.5,62,0.000,0.000,0.000,0.591,0.001
2023-04-26T03:00,33.8,89,0.000,0.000,0.000,0.591,0.000
2023-04-26T04:00,33.2,97,0.000,0.000,0.000,0.591,0.000
2023-04-26T05:00,32.8,96,0.000,0.000,0.000,0.591,0.000
2023-04-26T06:00,31.8,92,0.000,0.000,0.000,0.591,0.001
2023-04-26T07:00,31.0,87,0.004,0.000,0.028,0.591,0.001
2023-04-26T08:00,30.7,85,0.004,0.000,0.028,0.591,0.001
2023-04-26T09:00,30.5,81,0.008,0.000,0.055,0.591,0.002
2023-04-26T10:00,30.6,77,0.004,0.000,0.028,0.591,0.002
2023-04-26T11:00,31.6,73,0.004,0.000,0.028,0.591,0.003
2023-04-26T12:00,33.2,68,0.000,0.000,0.028,0.591,0.004
2023-04-26T13:00,33.9,66,0.000,0.000,0.000,0.591,0.004
2023-04-26T14:00,34.7,64,0.000,0.000,0.000,0.591,0.005
2023-04-26T15:00,33.8,63,0.000,0.000,0.000,0.591,0.005
2023-04-26T16:00,33.5,62,0.000,0.000,0.000,0.591,0.005
2023-04-26T17:00,32.3,64,0.000,0.000,0.000,0.591,0.004
2023-04-26T18:00,31.3,65,0.000,0.000,0.000,0.591,0.003
2023-04-26T19:00,30.9,66,0.000,0.000,0.000,0.591,0.002
2023-04-26T20:00,30.2,69,0.000,0.000,0.000,0.591,0.001
2023-04-26T21:00,28.7,72,0.000,0.000,0.000,0.591,0.001
2023-04-26T22:00,27.6,74,0.000,0.000,0.000,0.591,0.001
2023-04-26T23:00,26.9,77,0.000,0.000,0.000,0.591,0.000
2023-04-27T00:00,26.7,78,0.000,0.000,0.000,0.591,0.000
2023-04-27T01:00,26.2,81,0.000,0.000,0.000,0.591,0.000
2023-04-27T02:00,25.3,84,0.000,0.000,0.000,0.591,0.000
2023-04-27T03:00,25.2,85,0.000,0.000,0.000,0.591,0.000
2023-04-27T04:00,24.4,86,0.000,0.000,0.000,0.591,0.000
2023-04-27T05:00,23.6,87,0.000,0.000,0.000,0.591,0.000
2023-04-27T06:00,23.4,86,0.000,0.000,0.000,0.591,0.000
2023-04-27T07:00,25.7,76,0.000,0.000,0.000,0.591,0.001
2023-04-27T08:00,27.6,68,0.000,0.000,0.000,0.591,0.002
2023-04-27T09:00,31.3,60,0.000,0.000,0.000,0.591,0.004
2023-04-27T10:00,34.8,55,0.000,0.000,0.000,0.591,0.006
2023-04-27T11:00,38.0,50,0.000,0.000,0.000,0.591,0.008
2023-04-27T12:00,38.7,48,0.000,0.000,0.000,0.591,0.008
2023-04-27T13:00,39.5,45,0.000,0.000,0.000,0.591,0.007
2023-04-27T14:00,41.5,40,0.000,0.000,0.000,0.591,0.009
2023-04-27T15:00,42.8,37,0.000,0.000,0.000,0.591,0.010
2023-04-27T16:00,42.8,37,0.000,0.000,0.000,0.558,0.010
2023-04-27T17:00,42.4,35,0.000,0.000,0.000,0.558,0.008
2023-04-27T18:00,40.7,37,0.000,0.000,0.000,0.558,0.006
2023-04-27T19:00,38.6,40,0.000,0.000,0.000,0.558,0.003
2023-04-27T20:00,32.9,64,0.000,0.000,0.000,0.558,0.001
2023-04-27T21:00,32.7,56,0.000,0.000,0.000,0.558,0.001
2023-04-27T22:00,31.8,53,0.000,0.000,0.000,0.558,0.001
2023-04-27T23:00,30.1,58,0.000,0.000,0.000,0.558,0.000
2023-04-28T00:00,28.2,58,0.000,0.000,0.000,0.558,0.000
2023-04-28T01:00,27.5,61,0.000,0.000,0.000,0.558,0.000
2023-04-28T02:00,26.1,67,0.000,0.000,0.000,0.558,0.000
2023-04-28T03:00,25.2,69,0.000,0.000,0.000,0.558,0.000
2023-04-28T04:00,26.8,68,0.000,0.000,0.000,0.558,0.000
2023-04-28T05:00,28.1,67,0.000,0.000,0.000,0.558,0.000
2023-04-28T06:00,27.4,69,0.000,0.000,0.000,0.558,0.001
2023-04-28T07:00,29.8,63,0.000,0.000,0.000,0.558,0.001
2023-04-28T08:00,33.6,55,0.000,0.000,0.000,0.558,0.003
2023-04-28T09:00,37.5,46,0.000,0.000,0.000,0.558,0.005
2023-04-28T10:00,40.1,40,0.000,0.000,0.000,0.558,0.007
2023-04-28T11:00,42.7,37,0.000,0.000,0.000,0.558,0.009
2023-04-28T12:00,43.1,38,0.000,0.000,0.000,0.558,0.008
2023-04-28T13:00,44.2,38,0.000,0.000,0.000,0.558,0.008
2023-04-28T14:00,45.0,37,0.000,0.000,0.000,0.558,0.008
2023-04-28T15:00,45.1,39,0.000,0.000,0.000,0.558,0.007
2023-04-28T16:00,44.9,42,0.000,0.000,0.000,0.558,0.006
2023-04-28T17:00,44.5,46,0.000,0.000,0.000,0.525,0.005
2023-04-28T18:00,43.5,53,0.000,0.000,0.000,0.525,0.005
2023-04-28T19:00,40.8,65,0.000,0.000,0.000,0.525,0.002
2023-04-28T20:00,35.2,88,0.004,0.004,0.000,0.525,0.001
2023-04-28T21:00,35.1,89,0.004,0.004,0.000,0.525,0.001
2023-04-28T22:00,34.0,93,0.004,0.004,0.000,0.525,0.000
2023-04-28T23:00,33.8,96,0.008,0.004,0.028,0.525,0.000
2023-04-29T00:00,33.2,99,0.012,0.004,0.055,0.525,0.000
2023-04-29T01:00,32.9,100,0.008,0.000,0.055,0.525,0.000
2023-04-29T02:00,33.0,100,0.004,0.000,0.028,0.525,0.000
2023-04-29T03:00,33.0,100,0.000,0.000,0.000,0.558,0.000
2023-04-29T04:00,33.1,100,0.000,0.000,0.000,0.558,0.000
2023-04-29T05:00,33.2,100,0.004,0.000,0.028,0.558,0.000
2023-04-29T06:00,33.3,100,0.012,0.004,0.055,0.558,0.000
2023-04-29T07:00,33.8,99,0.004,0.000,0.028,0.558,0.000
2023-04-29T08:00,35.1,98,0.000,0.000,0.000,0.558,0.001
2023-04-29T09:00,36.8,95,0.000,0.000,0.000,0.558,0.001
2023-04-29T10:00,40.0,89,0.000,0.000,0.000,0.558,0.003
2023-04-29T11:00,43.3,80,0.000,0.000,0.000,0.525,0.004
2023-04-29T12:00,47.3,68,0.000,0.000,0.000,0.525,0.006
2023-04-29T13:00,50.2,62,0.004,0.004,0.000,0.492,0.008
2023-04-29T14:00,50.7,60,0.000,0.000,0.000,0.492,0.006
2023-04-29T15:00,52.2,57,0.000,0.000,0.000,0.459,0.007
2023-04-29T16:00,54.4,52,0.000,0.000,0.000,0.459,0.008
2023-04-29T17:00,55.1,50,0.000,0.000,0.000,0.459,0.007
2023-04-29T18:00,54.9,50,0.000,0.000,0.000,0.427,0.005
2023-04-29T19:00,51.2,60,0.000,0.000,0.000,0.427,0.003
2023-04-29T20:00,47.0,68,0.016,0.016,0.000,0.427,0.002
2023-04-29T21:00,43.7,77,0.008,0.008,0.000,0.427,0.001
2023-04-29T22:00,39.3,99,0.083,0.083,0.000,0.394,0.000
2023-04-29T23:00,39.6,100,0.024,0.024,0.000,0.394,0.000
2023-04-30T00:00,39.2,100,0.004,0.004,0.000,0.394,0.000
2023-04-30T01:00,33.7,100,0.000,0.000,0.000,0.394,0.000
2023-04-30T02:00,31.5,99,0.000,0.000,0.000,0.394,0.000
2023-04-30T03:00,31.2,99,0.000,0.000,0.000,0.394,0.000
2023-04-30T04:00,30.8,99,0.000,0.000,0.000,0.394,0.000
2023-04-30T05:00,31.0,99,0.000,0.000,0.000,0.394,0.000
2023-04-30T06:00,32.0,100,0.000,0.000,0.000,0.394,0.000
2023-04-30T07:00,36.5,93,0.000,0.000,0.000,0.394,0.001
2023-04-30T08:00,40.0,98,0.035,0.035,0.000,0.394,0.003
2023-04-30T09:00,43.6,90,0.012,0.012,0.000,0.361,0.005
2023-04-30T10:00,42.4,92,0.047,0.047,0.000,0.361,0.005
2023-04-30T11:00,42.0,89,0.024,0.024,0.000,0.328,0.006
2023-04-30T12:00,46.1,74,0.012,0.012,0.000,0.328,0.009
